timestamp	timestamp_ms	bid	ask	spread_points	spread_price	volume	flags	last
2025.06.23 13:55:33	1750686933390	3366.54	3366.85	31.0	0.31	0.00	6	0.00
2025.06.23 13:55:34	1750686934046	3366.54	3366.84	30.0	0.30	0.00	4	0.00
2025.06.23 13:55:34	1750686934385	3366.59	3366.89	30.0	0.30	0.00	6	0.00
2025.06.23 13:55:34	1750686934708	3366.44	3366.74	30.0	0.30	0.00	6	0.00
2025.06.23 13:55:35	1750686935040	3366.50	3366.81	31.0	0.31	0.00	6	0.00
2025.06.23 13:55:35	1750686935371	3366.52	3366.83	31.0	0.31	0.00	6	0.00
2025.06.23 13:55:35	1750686935701	3366.47	3366.78	31.0	0.31	0.00	6	0.00
2025.06.23 13:55:36	1750686936023	3366.45	3366.76	31.0	0.31	0.00	6	0.00
2025.06.23 13:55:36	1750686936360	3366.47	3366.78	31.0	0.31	0.00	6	0.00
2025.06.23 13:55:37	1750686937354	3366.42	3366.73	31.0	0.31	0.00	6	0.00
2025.06.23 13:55:38	1750686938340	3366.43	3366.73	30.0	0.30	0.00	2	0.00
2025.06.23 13:55:42	1750686942303	3366.43	3366.72	29.0	0.29	0.00	4	0.00
2025.06.23 13:55:42	1750686942630	3366.42	3366.71	29.0	0.29	0.00	6	0.00
2025.06.23 13:55:43	1750686943620	3366.47	3366.76	29.0	0.29	0.00	6	0.00
2025.06.23 13:55:43	1750686943952	3366.52	3366.81	29.0	0.29	0.00	6	0.00
2025.06.23 13:55:45	1750686945269	3366.47	3366.76	29.0	0.29	0.00	6	0.00
2025.06.23 13:55:46	1750686946921	3366.51	3366.80	29.0	0.29	0.00	6	0.00
2025.06.23 13:55:47	1750686947251	3366.56	3366.85	29.0	0.29	0.00	6	0.00
2025.06.23 13:55:48	1750686948239	3366.51	3366.80	29.0	0.29	0.00	6	0.00
2025.06.23 13:55:49	1750686949564	3366.61	3366.90	29.0	0.29	0.00	6	0.00
2025.06.23 13:55:49	1750686949892	3366.55	3366.84	29.0	0.29	0.00	6	0.00
2025.06.23 13:55:50	1750686950216	3366.53	3366.81	28.0	0.28	0.00	6	0.00
2025.06.23 13:55:51	1750686951542	3366.58	3366.86	28.0	0.28	0.00	6	0.00
2025.06.23 13:55:55	1750686955168	3366.58	3366.85	27.0	0.27	0.00	4	0.00
2025.06.23 13:55:55	1750686955499	3366.56	3366.83	27.0	0.27	0.00	6	0.00
2025.06.23 13:55:55	1750686955825	3366.59	3366.86	27.0	0.27	0.00	6	0.00
2025.06.23 13:55:57	1750686957476	3366.63	3366.90	27.0	0.27	0.00	6	0.00
2025.06.23 13:55:58	1750686958471	3366.52	3366.79	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:00	1750686960118	3366.52	3366.79	27.0	0.27	0.00	2	0.00
2025.06.23 13:56:00	1750686960451	3366.67	3366.94	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:01	1750686961107	3366.69	3366.96	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:01	1750686961443	3366.93	3367.20	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:02	1750686962100	3366.88	3367.15	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:02	1750686962768	3367.01	3367.28	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:03	1750686963092	3367.03	3367.32	29.0	0.29	0.00	6	0.00
2025.06.23 13:56:03	1750686963747	3367.00	3367.29	29.0	0.29	0.00	6	0.00
2025.06.23 13:56:05	1750686965392	3366.97	3367.26	29.0	0.29	0.00	6	0.00
2025.06.23 13:56:05	1750686965732	3366.90	3367.19	29.0	0.29	0.00	6	0.00
2025.06.23 13:56:07	1750686967052	3366.88	3367.17	29.0	0.29	0.00	6	0.00
2025.06.23 13:56:08	1750686968376	3366.82	3367.11	29.0	0.29	0.00	6	0.00
2025.06.23 13:56:08	1750686968695	3366.75	3367.04	29.0	0.29	0.00	6	0.00
2025.06.23 13:56:09	1750686969041	3366.75	3367.03	28.0	0.28	0.00	4	0.00
2025.06.23 13:56:10	1750686970013	3366.81	3367.09	28.0	0.28	0.00	6	0.00
2025.06.23 13:56:10	1750686970345	3366.81	3367.10	29.0	0.29	0.00	4	0.00
2025.06.23 13:56:12	1750686972654	3366.84	3367.13	29.0	0.29	0.00	6	0.00
2025.06.23 13:56:13	1750686973327	3366.84	3367.12	28.0	0.28	0.00	4	0.00
2025.06.23 13:56:13	1750686973982	3366.80	3367.08	28.0	0.28	0.00	6	0.00
2025.06.23 13:56:14	1750686974970	3366.75	3367.03	28.0	0.28	0.00	6	0.00
2025.06.23 13:56:17	1750686977941	3366.71	3366.99	28.0	0.28	0.00	6	0.00
2025.06.23 13:56:18	1750686978270	3366.71	3366.98	27.0	0.27	0.00	4	0.00
2025.06.23 13:56:20	1750686980914	3366.59	3366.86	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:21	1750686981247	3366.57	3366.84	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:24	1750686984213	3366.59	3366.86	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:26	1750686986193	3366.60	3366.86	26.0	0.26	0.00	2	0.00
2025.06.23 13:56:26	1750686986522	3366.76	3367.02	26.0	0.26	0.00	6	0.00
2025.06.23 13:56:27	1750686987177	3366.75	3367.02	27.0	0.27	0.00	2	0.00
2025.06.23 13:56:29	1750686989165	3366.66	3366.93	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:29	1750686989818	3366.76	3367.03	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:30	1750686990484	3366.67	3366.94	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:30	1750686990813	3366.70	3366.97	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:31	1750686991150	3366.76	3367.03	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:32	1750686992463	3366.71	3366.98	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:32	1750686992792	3366.78	3367.05	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:35	1750686995106	3366.70	3366.97	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:35	1750686995433	3366.72	3366.99	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:35	1750686995761	3366.71	3366.98	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:36	1750686996096	3366.77	3367.04	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:39	1750686999063	3366.82	3367.08	26.0	0.26	0.00	6	0.00
2025.06.23 13:56:41	1750687001701	3366.80	3367.06	26.0	0.26	0.00	6	0.00
2025.06.23 13:56:43	1750687003024	3366.89	3367.15	26.0	0.26	0.00	6	0.00
2025.06.23 13:56:43	1750687003350	3366.82	3367.08	26.0	0.26	0.00	6	0.00
2025.06.23 13:56:44	1750687004352	3366.83	3367.08	25.0	0.25	0.00	2	0.00
2025.06.23 13:56:45	1750687005332	3366.89	3367.14	25.0	0.25	0.00	6	0.00
2025.06.23 13:56:45	1750687005663	3366.91	3367.16	25.0	0.25	0.00	6	0.00
2025.06.23 13:56:46	1750687006651	3366.88	3367.13	25.0	0.25	0.00	6	0.00
2025.06.23 13:56:48	1750687008633	3366.93	3367.18	25.0	0.25	0.00	6	0.00
2025.06.23 13:56:50	1750687010943	3366.94	3367.19	25.0	0.25	0.00	6	0.00
2025.06.23 13:56:51	1750687011266	3366.95	3367.19	24.0	0.24	0.00	2	0.00
2025.06.23 13:56:52	1750687012925	3367.11	3367.35	24.0	0.24	0.00	6	0.00
2025.06.23 13:56:53	1750687013265	3367.23	3367.47	24.0	0.24	0.00	6	0.00
2025.06.23 13:56:53	1750687013586	3367.44	3367.68	24.0	0.24	0.00	6	0.00
2025.06.23 13:56:54	1750687014239	3367.42	3367.69	27.0	0.27	0.00	6	0.00
2025.06.23 13:56:55	1750687015227	3367.41	3367.70	29.0	0.29	0.00	6	0.00
2025.06.23 13:56:57	1750687017215	3367.42	3367.70	28.0	0.28	0.00	2	0.00
2025.06.23 13:56:58	1750687018854	3367.36	3367.64	28.0	0.28	0.00	6	0.00
2025.06.23 13:56:59	1750687019190	3367.43	3367.71	28.0	0.28	0.00	6	0.00
2025.06.23 13:57:00	1750687020185	3367.43	3367.71	28.0	0.28	0.00	2	0.00
2025.06.23 13:57:00	1750687020515	3367.48	3367.76	28.0	0.28	0.00	6	0.00
2025.06.23 13:57:01	1750687021181	3367.43	3367.71	28.0	0.28	0.00	6	0.00
2025.06.23 13:57:01	1750687021502	3367.51	3367.79	28.0	0.28	0.00	6	0.00
2025.06.23 13:57:01	1750687021832	3367.61	3367.89	28.0	0.28	0.00	6	0.00
2025.06.23 13:57:02	1750687022171	3367.63	3367.90	27.0	0.27	0.00	6	0.00
2025.06.23 13:57:02	1750687022821	3367.30	3367.57	27.0	0.27	0.00	6	0.00
2025.06.23 13:57:02	1750687022831	3367.32	3367.59	27.0	0.27	0.00	6	0.00
2025.06.23 13:57:03	1750687023149	3366.71	3367.03	32.0	0.32	0.00	6	0.00
2025.06.23 13:57:03	1750687023483	3366.92	3367.25	33.0	0.33	0.00	6	0.00
2025.06.23 13:57:03	1750687023812	3366.91	3367.25	34.0	0.34	0.00	2	0.00
2025.06.23 13:57:04	1750687024136	3366.98	3367.29	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:04	1750687024473	3367.02	3367.33	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:05	1750687025132	3367.03	3367.34	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:06	1750687026445	3367.04	3367.35	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:06	1750687026790	3367.01	3367.32	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:07	1750687027114	3367.04	3367.35	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:07	1750687027432	3367.07	3367.38	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:07	1750687027779	3367.08	3367.39	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:09	1750687029091	3367.09	3367.40	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:09	1750687029423	3367.08	3367.39	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:13	1750687033051	3367.07	3367.38	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:13	1750687033373	3367.25	3367.56	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:13	1750687033390	3367.21	3367.52	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:13	1750687033711	3367.13	3367.44	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:14	1750687034366	3367.14	3367.45	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:14	1750687034702	3367.17	3367.48	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:20	1750687040973	3367.11	3367.48	37.0	0.37	0.00	2	0.00
2025.06.23 13:57:22	1750687042291	3367.19	3367.50	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:24	1750687044598	3367.21	3367.52	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:24	1750687044935	3367.26	3367.57	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:25	1750687045266	3367.47	3367.78	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:25	1750687045592	3367.57	3367.88	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:25	1750687045917	3367.56	3367.87	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:26	1750687046915	3367.67	3367.98	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:27	1750687047903	3367.36	3367.67	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:28	1750687048564	3367.45	3367.76	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:28	1750687048885	3367.53	3367.84	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:29	1750687049222	3367.68	3367.99	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:29	1750687049554	3367.55	3367.86	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:30	1750687050873	3367.46	3367.77	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:31	1750687051202	3367.47	3367.78	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:32	1750687052192	3367.55	3367.86	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:32	1750687052526	3367.56	3367.87	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:32	1750687052851	3367.49	3367.80	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:33	1750687053516	3367.38	3367.69	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:33	1750687053843	3367.35	3367.66	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:35	1750687055164	3367.37	3367.68	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:37	1750687057804	3367.36	3367.67	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:39	1750687059117	3367.42	3367.73	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:39	1750687059443	3367.52	3367.83	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:39	1750687059784	3367.47	3367.78	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:41	1750687061428	3367.42	3367.78	36.0	0.36	0.00	2	0.00
2025.06.23 13:57:41	1750687061762	3367.44	3367.80	36.0	0.36	0.00	6	0.00
2025.06.23 13:57:42	1750687062413	3367.49	3367.80	31.0	0.31	0.00	2	0.00
2025.06.23 13:57:51	1750687071334	3367.46	3367.77	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:51	1750687071998	3367.49	3367.80	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:52	1750687072985	3367.50	3367.81	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:54	1750687074970	3367.47	3367.78	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:57	1750687077275	3367.41	3367.72	31.0	0.31	0.00	6	0.00
2025.06.23 13:57:58	1750687078593	3367.38	3367.69	31.0	0.31	0.00	6	0.00
2025.06.23 13:58:00	1750687080243	3367.38	3367.69	31.0	0.31	0.00	2	0.00
2025.06.23 13:58:01	1750687081261	3367.37	3367.68	31.0	0.31	0.00	6	0.00
2025.06.23 13:58:01	1750687081562	3367.40	3367.71	31.0	0.31	0.00	6	0.00
2025.06.23 13:58:02	1750687082232	3367.41	3367.71	30.0	0.30	0.00	2	0.00
2025.06.23 13:58:02	1750687082883	3367.37	3367.67	30.0	0.30	0.00	6	0.00
2025.06.23 13:58:03	1750687083544	3367.40	3367.70	30.0	0.30	0.00	6	0.00
2025.06.23 13:58:06	1750687086184	3367.40	3367.69	29.0	0.29	0.00	4	0.00
2025.06.23 13:58:07	1750687087839	3367.41	3367.70	29.0	0.29	0.00	6	0.00
2025.06.23 13:58:10	1750687090137	3367.41	3367.69	28.0	0.28	0.00	4	0.00
2025.06.23 13:58:13	1750687093763	3367.42	3367.70	28.0	0.28	0.00	6	0.00
2025.06.23 13:58:14	1750687094098	3367.39	3367.66	27.0	0.27	0.00	6	0.00
2025.06.23 13:58:15	1750687095093	3367.29	3367.56	27.0	0.27	0.00	6	0.00
2025.06.23 13:58:16	1750687096427	3367.20	3367.47	27.0	0.27	0.00	6	0.00
2025.06.23 13:58:16	1750687096744	3367.28	3367.55	27.0	0.27	0.00	6	0.00
2025.06.23 13:58:18	1750687098060	3367.32	3367.59	27.0	0.27	0.00	6	0.00
2025.06.23 13:58:18	1750687098394	3367.28	3367.55	27.0	0.27	0.00	6	0.00
2025.06.23 13:58:20	1750687100049	3367.30	3367.56	26.0	0.26	0.00	6	0.00
2025.06.23 13:58:20	1750687100709	3367.36	3367.62	26.0	0.26	0.00	6	0.00
2025.06.23 13:58:21	1750687101032	3367.30	3367.56	26.0	0.26	0.00	6	0.00
2025.06.23 13:58:21	1750687101692	3367.31	3367.57	26.0	0.26	0.00	6	0.00
2025.06.23 13:58:22	1750687102015	3367.26	3367.52	26.0	0.26	0.00	6	0.00
2025.06.23 13:58:22	1750687102350	3367.21	3367.47	26.0	0.26	0.00	6	0.00
2025.06.23 13:58:22	1750687102681	3367.29	3367.55	26.0	0.26	0.00	6	0.00
2025.06.23 13:58:23	1750687103999	3367.19	3367.45	26.0	0.26	0.00	6	0.00
2025.06.23 13:58:25	1750687105981	3367.20	3367.46	26.0	0.26	0.00	6	0.00
2025.06.23 13:58:26	1750687106313	3367.19	3367.45	26.0	0.26	0.00	6	0.00
2025.06.23 13:58:27	1750687107301	3367.19	3367.44	25.0	0.25	0.00	4	0.00
2025.06.23 13:58:28	1750687108953	3367.22	3367.47	25.0	0.25	0.00	6	0.00
2025.06.23 13:58:29	1750687109612	3367.26	3367.51	25.0	0.25	0.00	6	0.00
2025.06.23 13:58:31	1750687111592	3367.29	3367.54	25.0	0.25	0.00	6	0.00
2025.06.23 13:58:32	1750687112250	3367.30	3367.54	24.0	0.24	0.00	2	0.00
2025.06.23 13:58:32	1750687112911	3367.28	3367.52	24.0	0.24	0.00	6	0.00
2025.06.23 13:58:33	1750687113903	3367.29	3367.53	24.0	0.24	0.00	6	0.00
2025.06.23 13:58:34	1750687114561	3367.28	3367.52	24.0	0.24	0.00	6	0.00
2025.06.23 13:58:35	1750687115550	3367.29	3367.53	24.0	0.24	0.00	6	0.00
2025.06.23 13:58:37	1750687117200	3367.30	3367.53	23.0	0.23	0.00	2	0.00
2025.06.23 13:58:37	1750687117528	3367.35	3367.58	23.0	0.23	0.00	6	0.00
2025.06.23 13:58:37	1750687117860	3367.30	3367.53	23.0	0.23	0.00	6	0.00
2025.06.23 13:58:39	1750687119512	3367.29	3367.52	23.0	0.23	0.00	6	0.00
2025.06.23 13:58:39	1750687119840	3367.31	3367.54	23.0	0.23	0.00	6	0.00
2025.06.23 13:58:41	1750687121815	3367.21	3367.44	23.0	0.23	0.00	6	0.00
2025.06.23 13:58:45	1750687125121	3367.22	3367.45	23.0	0.23	0.00	6	0.00
2025.06.23 13:58:46	1750687126443	3367.13	3367.36	23.0	0.23	0.00	6	0.00
2025.06.23 13:58:49	1750687129413	3367.22	3367.45	23.0	0.23	0.00	6	0.00
2025.06.23 13:58:50	1750687130063	3367.33	3367.56	23.0	0.23	0.00	6	0.00
2025.06.23 13:58:50	1750687130398	3367.36	3367.59	23.0	0.23	0.00	6	0.00
2025.06.23 13:58:51	1750687131063	3367.35	3367.58	23.0	0.23	0.00	6	0.00
2025.06.23 13:58:51	1750687131392	3367.34	3367.57	23.0	0.23	0.00	6	0.00
2025.06.23 13:58:54	1750687134042	3367.35	3367.58	23.0	0.23	0.00	6	0.00
2025.06.23 13:58:56	1750687136668	3367.44	3367.67	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:00	1750687140302	3367.44	3367.67	23.0	0.23	0.00	2	0.00
2025.06.23 13:59:00	1750687140961	3367.54	3367.77	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:03	1750687143605	3367.71	3367.94	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:04	1750687144262	3367.73	3367.96	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:06	1750687146242	3367.61	3367.84	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:06	1750687146574	3367.58	3367.81	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:06	1750687146901	3367.66	3367.89	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:07	1750687147231	3367.51	3367.74	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:07	1750687147563	3367.52	3367.75	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:07	1750687147883	3367.51	3367.74	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:08	1750687148222	3367.51	3367.75	24.0	0.24	0.00	4	0.00
2025.06.23 13:59:09	1750687149203	3367.57	3367.81	24.0	0.24	0.00	6	0.00
2025.06.23 13:59:09	1750687149545	3367.51	3367.75	24.0	0.24	0.00	6	0.00
2025.06.23 13:59:10	1750687150200	3367.52	3367.75	23.0	0.23	0.00	2	0.00
2025.06.23 13:59:12	1750687152509	3367.50	3367.73	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:15	1750687155145	3367.52	3367.75	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:17	1750687157786	3367.65	3367.88	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:17	1750687157805	3367.68	3367.91	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:18	1750687158123	3367.61	3367.84	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:22	1750687162073	3367.59	3367.82	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:24	1750687164059	3367.66	3367.89	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:26	1750687166701	3367.61	3367.84	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:27	1750687167362	3367.57	3367.80	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:27	1750687167693	3367.40	3367.63	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:28	1750687168022	3367.41	3367.64	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:28	1750687168349	3367.40	3367.64	24.0	0.24	0.00	2	0.00
2025.06.23 13:59:31	1750687171316	3367.41	3367.64	23.0	0.23	0.00	2	0.00
2025.06.23 13:59:35	1750687175947	3367.56	3367.79	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:36	1750687176269	3367.41	3367.64	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:37	1750687177266	3367.40	3367.64	24.0	0.24	0.00	2	0.00
2025.06.23 13:59:38	1750687178252	3367.42	3367.65	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:40	1750687180558	3367.40	3367.63	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:41	1750687181551	3367.52	3367.75	23.0	0.23	0.00	6	0.00
2025.06.23 13:59:42	1750687182212	3367.51	3367.75	24.0	0.24	0.00	2	0.00
2025.06.23 13:59:46	1750687186172	3367.52	3367.75	23.0	0.23	0.00	2	0.00
2025.06.23 13:59:47	1750687187159	3367.60	3367.84	24.0	0.24	0.00	6	0.00
2025.06.23 13:59:48	1750687188482	3367.66	3367.90	24.0	0.24	0.00	6	0.00
2025.06.23 13:59:48	1750687188805	3367.69	3367.93	24.0	0.24	0.00	6	0.00
2025.06.23 13:59:49	1750687189140	3367.70	3367.94	24.0	0.24	0.00	6	0.00
2025.06.23 13:59:53	1750687193101	3367.88	3368.14	26.0	0.26	0.00	6	0.00
2025.06.23 13:59:53	1750687193127	3367.90	3368.16	26.0	0.26	0.00	6	0.00
2025.06.23 13:59:53	1750687193426	3367.68	3367.94	26.0	0.26	0.00	6	0.00
2025.06.23 13:59:53	1750687193762	3367.70	3367.96	26.0	0.26	0.00	6	0.00
2025.06.23 13:59:54	1750687194421	3367.68	3367.94	26.0	0.26	0.00	6	0.00
2025.06.23 13:59:55	1750687195082	3367.68	3367.95	27.0	0.27	0.00	4	0.00
2025.06.23 13:59:55	1750687195407	3367.70	3367.97	27.0	0.27	0.00	6	0.00
2025.06.23 13:59:55	1750687195743	3367.72	3367.99	27.0	0.27	0.00	6	0.00
2025.06.23 13:59:56	1750687196072	3367.81	3368.08	27.0	0.27	0.00	6	0.00
2025.06.23 13:59:57	1750687197060	3367.69	3367.96	27.0	0.27	0.00	6	0.00
2025.06.23 13:59:58	1750687198043	3367.68	3367.96	28.0	0.28	0.00	2	0.00
2025.06.23 14:00:00	1750687200032	3367.68	3367.96	28.0	0.28	0.00	2	0.00
2025.06.23 14:00:00	1750687200038	3367.69	3367.96	27.0	0.27	0.00	2	0.00
